59921.EU92_1862,EU92_1862,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0215,68.7
59921.EU92_0756,EU92_0756,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0859,68.6
59921.EU92_1800,EU92_1800,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0153,67.1
59921.EU92_1667,EU92_1667,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0020,65.9
59921.EU92_0362,EU92_0362,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1080,65.8
59921.EU92_1815,EU92_1815,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0168,65.8
59921.EU92_0193,EU92_0193,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1568,65.7
59921.EU92_1704,EU92_1704,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0057,65.6
59921.EU92_1212,EU92_1212,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1789,65.4
59921.EU92_1769,EU92_1769,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0122,65.3
59921.EU92_0232,EU92_0232,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1607,64.8
59921.EU92_0105,EU92_0105,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1483,64.6
59921.EU92_1792,EU92_1792,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0145,64.4
59921.EU92_0648,EU92_0648,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1960,64.2
59921.EU92_0553,EU92_0553,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1869,63.9
59921.EU92_1820,EU92_1820,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0173,63.9
59921.EU92_0635,EU92_0635,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1947,63.8
59921.EU92_0085,EU92_0085,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1463,63.7
59921.EU92_1211,EU92_1211,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1788,63.3
59921.EU92_0549,EU92_0549,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1865,62.4
59921.EU92_1740,EU92_1740,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0093,61.7
59921.EU92_0548,EU92_0548,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1864,61.2
59921.EU92_1816,EU92_1816,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0169,60.8
59921.EU92_1508,EU92_1508,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0625,60.6
59921.EU92_1660,EU92_1660,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0013,60.0
59921.EU92_0547,EU92_0547,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1863,59.7
59921.EU92_0366,EU92_0366,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1084,59.2
59921.EU92_1798,EU92_1798,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0151,59.1
59921.EU92_0555,EU92_0555,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1871,58.3
59921.EU92_0539,EU92_0539,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1855,57.7
59921.EU92_0680,EU92_0680,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0783,57.6
59921.EU92_1821,EU92_1821,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0174,57.5
59921.EU92_0533,EU92_0533,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1849,57.3
59921.EU92_1475,EU92_1475,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0592,56.7
59921.EU92_1728,EU92_1728,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0081,56.3
59921.EU92_0540,EU92_0540,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1856,56.3
59921.EU92_1481,EU92_1481,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0598,56.3
59921.EU92_0124,EU92_0124,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1502,56.0
59921.EU92_0545,EU92_0545,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1861,55.8
59921.EU92_0542,EU92_0542,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1858,55.2
59921.EU92_0647,EU92_0647,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1959,55.1
59921.EU92_1912,EU92_1912,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0265,54.6
59921.EU92_0538,EU92_0538,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1854,54.4
59921.EU92_0378,EU92_0378,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1096,53.7
59921.EU92_0528,EU92_0528,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1844,53.7
59921.EU92_0883,EU92_0883,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0986,53.0
59921.EU92_0552,EU92_0552,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1868,53.0
59921.EU92_1703,EU92_1703,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0056,52.7
59921.EU92_0365,EU92_0365,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1083,52.6
59921.EU92_1693,EU92_1693,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_0046,51.7
59921.EU92_0079,EU92_0079,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1457,51.3
59921.EU92_0438,EU92_0438,Alternative&nbsp;locus&nbsp;ID:&nbsp;PMIT9107_1156,51.0
